id,name,alias,type,x,y,height
63076,GS-2973,DSO_2781,node other,4137873.767185,3124383.766994,0
63077,GS-2391,DSO_2486,node other,4135573.515138,3117822.337571,0
63078,GS-2390,DSO_2485,node other,4135598.017801,3118167.363926,0
63079,IN-3110,,node other,4137968.798483,3124005.609976,0
63080,IN-3253,,node other,4137978.704103,3123999.020169,0
63081,GS-3365,IND_0646,node other,4141268.490126,3125739.361364,0
63082,IN-3080,,node other,4139345.435055,3264952.969958,0
63083,IN-3028,,node other,4139349.799255,3264962.497974,0
63084,IN-3079,,node other,4139345.64511,3264951.291819,0
63085,IN-3220,,node other,4139354.762013,3264951.402176,0
63086,IN-2584,,node other,4110894.705448,3082148.807582,0
63087,GS-2291,IND_0608,node other,4109537.194997,3081588.574265,0
63088,IN-3222,,node other,4139348.897078,3264947.274651,0
63089,GS-1793,DSO_2482,node other,4109384.885263,3081536.367487,0
63090,GS-3207,DSO_2483,node other,4111646.740155,3082684.400905,0
63091,GS-3208,DSO_2643,node other,4111489.245958,3082420.339805,0
63092,IN-2585,,node other,4110255.27721,3082355.747692,0
63093,IN-3428,,node other,4103686.347824,3089384.359442,0
63094,IN-3510,,node other,4103691.175001,3089366.783817,0
63095,IN-2395,,node other,4115748.396903,3083396.991776,0
63096,IN-3427,,node other,4103698.967092,3089384.605931,0
63097,IN-2346,,node other,4273237.564808,3310336.584711,0
63098,GS-4196,DSO_2480,node other,4270812.00567,3304201.554358,0
63099,GS-3787,IND_0640,node other,4251097.760555,3250737.731748,0
63100,GS-3798,IND_0606,node other,4262322.312348,3239417.808863,0
63101,IN-2906,,node other,4273237.977324,3310337.470964,0
63102,GS-0593,GPR_0020,node other,4281503.493678,3308517.472544,0
63103,IN-2347,,node other,4281502.483912,3308517.480697,0
63104,GS-4160,DSO_2721,node other,4270486.804312,3301703.093613,0
63105,GS-0592,GPR_0025,node other,4281449.392427,3308537.161594,0
63106,IN-2907,,node other,4275765.388583,3310786.73243,0
63107,GS-4209,DSO_2481,node other,4272904.988402,3312299.245738,0
63108,IN-3221,,node other,4139341.404401,3264941.425183,0
63109,GS-3794,IND_0626,node other,4139402.213356,3265621.389063,0
63110,GS-3811,DSO_2583,node other,4138599.189911,3265427.684583,0
63111,IN-2622,,node other,4139252.099469,3265040.479208,0
63112,IN-2788,,node other,4210776.852354,3279953.316468,0
63113,IN-2785,,node other,4199002.623473,3278479.462413,0
63114,IN-2574,,node other,4198525.556323,3278660.498449,0
63115,IN-2368,,node other,4198935.828077,3278679.147077,0
63116,IN-2784,,node other,4139405.594928,3264882.272025,0
63117,IN-2746,,node other,4136841.09177,3261986.725345,0
63118,IN-2783,,node other,4149100.966539,3264974.735768,0
63119,GS-3802,IND_0605,node other,4321225.227604,3216889.377823,0
63120,IN-2360,,node other,4320160.789677,3214702.243739,0
63121,GS-3822,DSO_2478,node other,4320355.573717,3213566.613882,0
63122,IN-2361,,node other,4321779.42909,3219650.563484,0
63123,GS-3823,DSO_2522,node other,4319584.867858,3208710.61246,0
63124,GS-3817,DSO_2520,node other,4316609.229931,3221717.696061,0
63125,IN-2767,,node other,4331339.342141,3221161.334232,0
63126,GS-3818,DSO_2519,node other,4332188.615105,3221538.14268,0
63127,GS-3334,IND_0596,node other,4140907.033062,3105524.22572,0
63128,GS-3333,IND_0595,node other,4141586.333533,3105864.107571,0
63129,IN-2372,,node other,4087249.38807,3133819.355709,0
63130,IN-2872,,node other,4137986.543089,3124008.981823,0
63131,GS-2821,DSO_2472,node other,4087320.123255,3133804.971228,0
63132,GS-2940,DSO_2474,node other,4184539.026336,3245897.198452,0
63133,GS-2941,DSO_2473,node other,4185708.214287,3244571.328429,0
63134,GS-3861,DSO_2476,node other,4184587.720332,3256944.854236,0
63135,GS-3776,IND_0600,node other,4184948.946481,3256665.96215,0
63136,GS-3799,IND_0601,node other,4200130.677949,3250066.548508,0
63137,GS-3863,DSO_2477,node other,4184258.3376,3256949.263635,0
63138,GS-7310,DSO_2715,node other,4203638.946944,3276352.311337,0
63139,IN-2369,,node other,4199369.183821,3278385.799869,0
63140,IN-2787,,node other,4208616.993568,3279877.126042,0
63141,GS-1681,DSO_2488,node other,4080747.101273,3128856.407445,0
63142,GS-2663,DSO_2226,node other,4221412.952124,3047848.565258,0
63143,IN-2323,,node other,4218370.45568,3045085.296702,0
63144,GS-2583,DSO_2224,node other,4224219.267268,3050403.905359,0
63145,GS-3127,DSO_2225,node other,4222818.540022,3048723.423454,0
63146,GS-2587,DSO_2228,node other,4228416.126827,3061858.583251,0
63147,IN-2325,,node other,4228136.11696,3059277.088764,0
63148,GS-3335,IND_0517,node other,4228182.462046,3060224.056979,0
63149,GS-7086,DSO_2336,node other,4269473.619547,3284763.21303,0
63150,GS-0581,GPR_0027,node other,4281421.647103,3308560.866714,0
63151,GS-4156,DSO_2222,node other,4307331.177019,3332663.741525,0
63152,IN-2349,,node other,4281504.435221,3308517.35366,0
63153,GS-4151,DSO_2633,node other,4311037.334797,3263205.170193,0
63154,IN-2912,,node other,4315902.006402,3251164.946695,0
63155,IN-2848,,node other,4324717.690888,3249933.819583,0
63156,IN-3409,,node other,4069025.351394,3133914.101912,0
63157,IN-3474,,node other,4069036.844488,3133910.525275,0
63158,IN-2326,,node other,4100387.942171,3134750.957499,0
63159,GS-1680,DSO_2233,node other,4073466.086366,3128233.245678,0
63160,IN-3406,,node other,4070749.179354,3135181.377041,0
63161,IN-3405,,node other,4070750.432704,3135179.867141,0
63162,IN-2321,,node other,4070749.843595,3135180.675949,0
63163,GS-2665,DSO_2227,node other,4228495.435863,3063542.719699,0
63164,IN-3104,,node other,4228135.676735,3059276.2066,0
63165,IN-3281,,node other,4228124.143304,3059276.190858,0
63166,GS-2985,DSO_2241,node other,4102671.500149,3136242.5897,0
63167,IN-2327,,node other,4100420.10789,3134764.933667,0
63168,GS-2983,DSO_2229,node other,4102685.818771,3135791.924409,0
63169,IN-2710,,node other,4228125.677157,3059255.024538,0
63170,IN-3470,,node other,4070756.784421,3135171.199392,0
63171,GS-3137,DSO_2826,node other,4073916.034385,3136576.015875,0
63172,IN-3616,,node other,4073712.829608,3136798.443647,0
63173,GS-3458,IND_0518,node other,4130527.019831,3047953.719271,0
63174,GS-2719,DSO_2235,node other,4130670.817961,3047832.675223,0
63175,IN-3466,,node other,4075977.803081,3137704.448421,0
63176,GS-2732,DSO_2234,node other,4130575.72964,3053077.533042,0
63177,IN-3536,,node other,4073550.012325,3136882.668808,0
63178,IN-3545,,node other,4073756.171758,3136698.413547,0
63179,IN-3469,,node other,4070757.895068,3135172.4817,0
63180,IN-3471,,node other,4070743.234915,3135189.801969,0
63181,IN-3472,,node other,4070741.368571,3135188.779621,0
63182,IN-2390,,node other,4080737.277129,3128854.196877,0
63183,IN-3552,,node other,4073696.198024,3128245.921806,0
63184,IN-3262,,node other,4214499.999946728,3208499.999959444,0
63185,IN-2344,,node other,4215130.062233,3208507.260403,0
63186,GS-2411,DSO_2807,node other,4214354.233549,3209829.560742,0
63187,IN-3071,,node other,4215121.996517,3208506.095376,0
63188,IN-3260,,node other,4215136.175398,3208513.586319,0
63189,GS-2406,DSO_2808,node other,4214044.711357,3207757.927503,0
63190,IN-3072,,node other,4215123.585951,3208506.506955,0
63191,IN-3259,,node other,4215124.786354,3208491.790545,0
63192,GS-4174,DSO_2237,node other,4220992.951431,3219610.14233,0
63193,GS-2727,DSO_2437,node other,4129330.079505,3054846.452772,0
63194,IN-2352,,node other,4221023.160618,3224620.808171,0
63195,GS-4172,DSO_2238,node other,4220995.78546,3219816.314166,0
63196,IN-2340,,node other,4210725.412101,3275947.596369,0
63197,IN-2528,,node other,4317314.654373,3244243.317869,0
63198,IN-2341,,node other,4208849.364734,3277319.728549,0
63199,IN-2556,,node other,4237273.650286,3232275.184659,0
63200,IN-3073,,node other,4224704.273261,3225660.335299,0
63201,GS-4045,TPP_0104,node other,4228420.279178,3232211.3092,0
63202,IN-3315,,node other,4237501.041439,3233413.411092,0
63203,GS-7320,DSO_2629,node other,4241758.575329,3233766.167887,0
63204,IN-2334,,node other,4220354.295748,3234116.919423,0
63205,IN-2353,,node other,4220964.159478,3226605.719411,0
63206,IN-2260,,node other,4220328.86143,3234147.261286,0
63207,IN-2333,,node other,4220105.179217,3245414.249104,0
63208,GS-4202,DSO_2349,node other,4313017.945839,3262538.379904,0
63209,IN-2332,,node other,4220292.425339,3236763.927559,0
63210,IN-3065,,node other,4315957.821637,3250595.950563,0
63211,IN-2262,,node other,4312895.231773,3262751.781523,0
63212,IN-2929,,node other,4315958.637249,3250594.169365,0
63213,IN-3365,,node other,4316164.79689,3252503.410799,0
63214,IN-2930,,node other,4317415.579874,3257166.265666,0
63215,IN-2847,,node other,4319853.955714,3254958.54531,0
63216,GS-2661,DSO_2212,node other,4199897.999242,3071242.093076,0
63217,GS-2619,DSO_2211,node other,4198170.516724,3071766.479361,0
63218,GS-3375,IND_0512,node other,4203167.769218,3060989.171226,0
63219,GS-3376,IND_0511,node other,4202929.497858,3060976.573054,0
63220,GS-2667,DSO_2210,node other,4202409.526908,3061269.524283,0
63221,GS-2668,DSO_2209,node other,4202403.351886,3061439.798122,0
63222,GS-3379,IND_0510,node other,4202759.840227,3061022.949513,0
63223,GS-3377,IND_0509,node other,4202575.313253,3061152.790514,0
63224,GS-3378,IND_0508,node other,4202663.329277,3061090.914885,0
63225,GS-2655,DSO_2208,node other,4201677.409391,3063470.484008,0
63226,GS-2654,DSO_2207,node other,4201532.639334,3063917.01831,0
63227,GS-2894,DSO_2804,node other,4228764.644834,3264360.64455,0
63228,IN-2813,,node other,4228553.294247,3245889.491335,0
63229,GS-3197,DSO_2805,node other,4224395.624988,3225389.738752,0
63230,GS-4147,DSO_2588,node other,4224703.948184,3225661.231922,0
63231,IN-2381,,node other,4300517.783598,3255602.858925,0
63232,IN-3299,,node other,4300522.928467,3255612.741098,0
63233,IN-3063,,node other,4300518.602971,3255603.523185,0
63234,IN-2272,,node other,4300534.239052,3255616.143869,0
63235,IN-2383,,node other,4300093.790369,3257536.027052,0
63236,IN-2270,,node other,4300101.113211,3257546.455981,0
63237,IN-2384,,node other,4300101.108965,3257545.454524,0
63238,IN-2271,,node other,4300511.758962,3255626.919164,0
63239,IN-3064,,node other,4300517.583608,3255603.861224,0
63240,GS-2653,DSO_2370,node other,4194326.778017,3067091.187799,0
63241,GS-2617,DSO_2214,node other,4193868.386368,3070619.247451,0
63242,GS-3308,IND_0514,node other,4192743.506607,3070047.367733,0
63243,IN-2255,,node other,4286474.811768,3245698.701036,0
63244,GS-2659,DSO_2213,node other,4200253.132364,3070194.146604,0
63245,IN-2499,,node other,4191127.379318,3068688.395931,0
63246,IN-2256,,node other,4191128.101997,3068689.045448,0
63247,GS-2449,DSO_2384,node other,4189984.196118,3069782.19258,0
63248,GS-4215,DSO_2221,node other,4300409.589324,3305596.673074,0
63249,IN-2266,,node other,4311230.528111,3252237.39195,0
63250,GS-4193,DSO_2726,node other,4270331.312173,3297138.787017,0
63251,GS-4195,DSO_2220,node other,4270480.738982,3288957.957829,0
63252,IN-3301,,node other,4300100.663155,3257520.530824,0
63253,IN-2267,,node other,4311488.784176,3251971.947867,0
63254,GS-2580,DSO_2216,node other,4295198.863357,3256912.047866,0
63255,GS-2641,DSO_2696,node other,4301067.927613,3257340.950889,0
63256,IN-2910,,node other,4300102.064119,3257546.118142,0
63257,IN-2274,,node other,4297554.001108,3267757.95994,0
63258,IN-3300,,node other,4300524.354279,3255611.956282,0
63259,IN-2950,,node other,4309652.475317,3256921.595016,0
63260,GS-2829,DSO_2215,node other,4302005.757645,3257449.31817,0
63261,GS-1255,DSO_2261,node other,4072785.465781,3081100.890049,0
63262,IN-2316,,node other,4071492.760959,3083105.631983,0
63263,IN-2317,,node other,4071478.009061,3083133.414546,0
63264,GS-1509,DSO_2260,node other,4073162.591548,3079148.03707,0
63265,GS-1259,DSO_2259,node other,4073061.750108,3079458.534289,0
63266,IN-2714,,node other,4072309.286864,3083685.148737,0
63267,GS-1256,DSO_2264,node other,4072544.649645,3085879.993461,0
63268,GS-1945,DSO_2263,node other,4069369.776768,3134842.492494,0
63269,GS-1944,DSO_2875,node other,4065013.244427,3133383.520917,0
63270,GS-1252,DSO_2270,node other,4073302.922168,3079070.005896,0
63271,GS-1257,DSO_2262,node other,4073016.612381,3079603.059378,0
63272,IN-2313,,node other,4134764.589687,3099675.276203,0
63273,GS-0863,DSO_2265,node other,4132134.532112,3098332.736924,0
63274,IN-2715,,node other,4082413.415328,3087936.889947,0
63275,GS-2192,IND_0609,node other,4058875.198662,3086376.351865,0
63276,IN-3306,,node other,4134769.945454,3099685.435585,0
63277,IN-2314,,node other,4131481.697949,3097887.413115,0
63278,GS-0987,DSO_2266,node other,4137568.251632,3101577.889524,0
63279,IN-3146,,node other,4134763.767596,3099675.862679,0
63280,GS-2632,DSO_2267,node other,4301876.724934,3251394.597927,0
63281,GS-0989,DSO_2269,node other,4138346.340415,3101649.770061,0
63282,IN-2637,,node other,4134740.099507,3099693.75493,0
63283,IN-2669,,node other,4300518.670558,3255603.411631,0
63284,IN-2380,,node other,4301901.549707,3251350.326474,0
63285,GS-2642,DSO_2498,node other,4300401.04205,3256571.989415,0
63286,GS-1498,DSO_2271,node other,4072995.525805,3077674.831101,0
63287,IN-2547,,node other,4300516.829975,3255602.640319,0
63288,GS-2187,IND_0525,node other,4139803.967824,3101481.863409,0
63289,IN-2759,,node other,4131468.230711,3097861.413015,0
63290,IN-3145,,node other,4131468.684573,3097862.286924,0
63291,GS-2303,IND_0565,node other,4144904.487531,3097603.639683,0
63292,IN-3307,,node other,4131462.76698,3097871.523267,0
63293,IN-2177,,node other,4172232.920855,3126290.133722,0
63294,IN-2170,,node other,4171976.20302,3126401.13981,0
63295,IN-2171,,node other,4171991.918169,3126434.518036,0
63296,GS-2960,DSO_2274,node other,4171677.626017,3126550.003972,0
63297,IN-2176,,node other,4172049.261203,3126556.171348,0
63298,GS-2959,DSO_2753,node other,4171185.74632,3126620.744194,0
63299,GS-2950,DSO_2275,node other,4172849.727441,3124174.968032,0
63300,IN-2172,,node other,4172346.327543,3126458.462842,0
63301,GS-2958,DSO_2749,node other,4172932.868107,3123909.541637,0
63302,IN-2173,,node other,4172839.259119,3127447.104227,0
63303,IN-2479,,node other,4181620.126899,3033895.759109,0
63304,IN-2578,,node other,4179538.209634,3033734.111793,0
63305,IN-2165,,node other,4182089.26901,3030411.468283,0
63306,IN-2166,,node other,4182629.749448,3031240.103617,0
63307,GS-3098,DSO_2278,node other,4187528.369892,3025377.189078,0
63308,IN-2498,,node other,4211847.127118,3048712.167848,0
63309,IN-2486,,node other,4189542.203497,3019247.354465,0
63310,IN-2179,,node other,4099853.222624,3133716.989863,0
63311,IN-2181,,node other,4098992.844412,3133844.630411,0
63312,IN-2180,,node other,4099488.113636,3133788.653002,0
63313,IN-2182,,node other,4098221.272926,3134249.645069,0
63314,GS-2496,DSO_2281,node other,4098986.7736,3133487.716593,0
63315,GS-1263,DSO_2280,node other,4099062.934348,3133486.736642,0
63316,IN-2183,,node other,4098210.831157,3134304.898634,0
63317,IN-2592,,node other,4098044.569844,3133922.693279,0
63318,IN-2591,,node other,4099053.906906,3133602.179846,0
63319,GS-7094,IND_0632,node other,4097985.759247,3133823.35912,0
63320,IN-3045,,node other,4151759.277529,3204395.0722,0
63321,IN-3044,,node other,4151838.221128,3204126.083878,0
63322,IN-3059,,node other,4152515.102302,3204402.231204,0
63323,GS-7324,DSO_2242,node other,4153308.643753,3204522.697458,0
63324,GS-7325,DSO_2243,node other,4152542.722569,3204136.873622,0
63325,IN-2417,,node other,4225225.854622,3192455.435098,0
63326,GS-4176,DSO_2240,node other,4218539.985576,3202300.17451,0
63327,IN-2345,,node other,4215345.59336,3208572.490874,0
63328,GS-2415,DSO_2606,node other,4215122.11271,3208505.091258,0
63329,IN-2955,,node other,4205953.864449,3310602.673232,0
63330,IN-2735,GPR_0033,node other,4206797.045708,3301702.080174,0
63331,IN-2734,,node other,4201558.518286,3302681.663618,0
63332,IN-2328,,node other,4206593.160632,3301710.954899,0
63333,GS-2805,DSO_2246,node other,4235890.010584,3045211.274747,0
63334,GS-2588,DSO_2245,node other,4231019.712629,3048525.986708,0
63335,IN-3043,,node other,4152788.190311,3200488.878667,0
63336,IN-2331,,node other,4214378.077297,3252000.260105,0
63337,IN-2308,,node other,4073275.643303,3193980.558064,0
63338,IN-3364,,node other,4240028.541931,3285297.630049,0
63339,GS-3837,DSO_2691,node other,4239978.588921,3285239.132749,0
63340,GS-7352,DSO_2504,node other,4212333.877372,3309269.487343,0
63341,GS-0588,GPR_0016,node other,4239962.146865,3285337.008612,0
63342,IN-2330,,node other,4235502.686998,3290288.061187,0
63343,IN-2884,,node other,4201494.926779,3302283.699192,0
63344,IN-2732,,node other,4197303.797867,3303293.641194,0
63345,GS-1312,DSO_2249,node other,4066437.309625,3197249.553314,0
63346,GS-1311,DSO_2296,node other,4065248.36479,3197526.161387,0
63347,IN-3313,,node other,4070556.18118,3195800.674414,0
63348,IN-3157,,node other,4074303.534822,3193780.566317,0
63349,IN-2306,,node other,4070557.310653,3195801.175205,0
63350,IN-3314,,node other,4070561.377809,3195788.604324,0
63351,IN-2307,,node other,4074280.980892,3193758.610155,0
63352,GS-1772,DSO_2248,node other,4073201.808832,3194138.404766,0
63353,IN-2450,,node other,4111448.651711,3121469.758875,0
63354,IN-2312,,node other,4300759.394651,3252108.739585,0
63355,IN-2449,,node other,4111031.565848,3121533.768951,0
63356,GS-3070,DSO_2424,node other,4111737.394031,3121348.011092,0
63357,IN-2305,,node other,4073096.011996,3191151.220432,0
63358,IN-3312,,node other,4073084.028529,3191157.605205,0
63359,GS-2637,DSO_2250,node other,4300056.879576,3250502.410491,0
63360,IN-2311,,node other,4300099.065992,3249589.229271,0
63361,IN-3094,,node other,4073096.400455,3191152.092632,0
63362,IN-2406,,node other,4074304.261903,3193781.310546,0
63363,GS-2785,DSO_2674,node other,4109013.181381,3118065.30263,0
63364,GS-2184,IND_0519,node other,4064865.037934,3197715.082403,0
63365,IN-3310,,node other,4074292.671771,3193788.564783,0
